ID;RESOURCE;PROPERTY;VOICEOVER;KEY;BR;CZ;RU;AR;TR;CN;PL;IT;FR;DE;ZH;ESMX;EN;KR;ES;JP;HU
2116744868;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744869;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744870;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744871;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744872;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744873;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744874;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744875;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744876;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744877;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744878;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744879;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744880;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744881;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744882;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744883;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744884;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744885;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744886;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744887;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744888;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744889;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744890;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_margarita.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744891;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744892;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744893;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744894;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744895;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744896;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744897;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744898;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744899;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744900;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744901;"CStoryScene ""dlc\dlcsted\data\scenes\sted_gp_oneliners_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744902;"CJournalResource ""dlc\dlcsted\journal\quests\asmalltributetoessidaven.journal""";Journal;;;Vá até Skellige para tranquilizar Yennefer.;Jděte na Skellige, abyste uklidnili Yennefer.;Отправляйтесь на Скеллиге, чтобы успокоить Йеннифэр.;اذهب إلى سكيلدج لطمأنة ينيفر.;Yennefer'e güvence vermek için Skellige'ye git.;前往史凯利杰安抚叶妮芙。;Udaj się na Skellige, aby uspokoić Yennefer.;Vai a Skellige per rassicurare Yennefer.;Aller à Skellige pour rassurer Yennefer.;Gehen Sie zu Skellige, um Yennefer zu beruhigen.;前往史凯利杰安抚叶妮芙。;Ve a Skellige para tranquilizar a Yennefer.;Head to Skellige to reassure Yennefer.;스켈리게에게 가서 예니퍼를 안심시키세요.;Ve a Skellige para tranquilizar a Yennefer.;イェネファーを安心させるためにスケリッジへ行きます。;Menjen Skellige-be, hogy megnyugtassa Yennefert.
2116744903;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01b_exchange_on_the_road.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744904;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01b_exchange_on_the_road.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744905;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01b_exchange_on_the_road.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744906;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01b_exchange_on_the_road.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744907;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01c_dandelion_shows_wyzima.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744908;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01c_dandelion_shows_wyzima.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744909;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744910;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744911;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744912;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744913;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744914;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744915;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744916;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744917;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744918;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744919;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744920;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744921;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744922;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744923;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744924;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744925;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744926;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744927;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744928;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744929;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744930;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744931;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744932;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744933;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744934;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744935;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744936;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744937;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744938;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744939;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744940;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744941;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744942;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744943;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744944;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744945;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744946;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744947;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744948;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744949;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116744950;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01d_at_the_grave.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116744951;"CStoryScene ""dlc\dlcsted\data\scenes\sted_01e_dandelion_call_geralt.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744952;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744953;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744954;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744955;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744956;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744957;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744958;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744959;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744960;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744961;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744962;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744963;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744964;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744965;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744966;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744967;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744968;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744969;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744970;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744971;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744972;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744973;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116744974;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03e_ask_triss.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116744975;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03g_gp_bedroom_door.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744976;"CStoryScene ""dlc\dlcsted\data\scenes\sted_03g_gp_bedroom_door.w2scene""";Line text;GRLT_STED_2116732516;;;;;;;;;;;;;;;;;;
2116744977;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744978;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744979;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744980;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744981;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744982;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744983;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744984;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744985;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744986;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744987;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744988;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744989;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744990;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744991;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744992;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744993;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744994;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744995;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744996;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744997;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744998;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116744999;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745000;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745001;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745002;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745003;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745004;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745005;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745006;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745007;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745008;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745009;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745010;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745011;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745012;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745013;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745014;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116745015;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116745016;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116745017;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Choice line comment;;;;;;;;;;;;;;;;;;;
2116745018;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745019;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745020;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132080;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745021;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132081;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Line text;YENN_STED_01132081;;Isso não é romântico?;Není to romantické?;Разве это не романтично?;أليس هذا رومانسي؟;Çok romantik değil mi?;这不是很浪漫吗？;Czy to nie romantyczne?;Non è romantico?;N'est-ce pas romantique ?;Ist das nicht romantisch?;这不是很浪漫吗？;¿No es eso romántico?;Isn't it romantic?;정말 로맨틱하지 않나요?;¿No es eso romántico?;それはロマンチックではありませんか？;Hát nem romantikus?
2116745022;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132082;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Comment;;;;;;;;;;;;;;;;;;;
2116745023;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132083;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745024;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132084;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Line text;GRLT_STED_01132084;;Você quer dizer ficar nu em mar aberto?;Myslíš být nahý na otevřeném moři?;Вы имеете в виду быть обнаженным в открытом море?;هل تقصد أن تكون عارياً في البحر المفتوح؟;Açık denizde çıplak olmayı mı kastediyorsun?;你的意思是在公海上裸体吗？;Masz na myśli bycie nago na otwartym morzu?;Intendi stare nudo in mare aperto?;Tu veux dire être nu en pleine mer ?;Meinst du nackt auf dem offenen Meer?;你的意思是在公海上裸体吗？;¿Te refieres a estar desnudo en mar abierto?;You mean being naked on the open sea?;넓은 바다에서 벌거벗었다는 뜻인가요?;¿Te refieres a estar desnudo en mar abierto?;外海で裸になるということですか？;Úgy érted, meztelenül a nyílt tengeren?
2116745025;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132085;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
2116745026;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132086;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Line text;YENN_STED_01132086;;Mas não, estúpido... olha como a lua está linda acima da costa.;Ale ne, hlupáku... podívej se, jak krásný je měsíc nad břehem.;Но нет, глупый... посмотри, какая красивая луна над берегом.;لكن لا يا غبي... انظر كم هو جميل القمر فوق الشاطئ.;Ama hayır aptal... Ayın kıyının üzerinde ne kadar güzel olduğuna bak.;但不，笨蛋……看看海岸上的月亮多美丽。;Ale nie, głupcze... spójrz, jak piękny jest księżyc nad brzegiem.;Ma no, stupido... guarda com'è bella la luna sopra la riva.;Mais non, imbécile... regarde comme la lune est belle au dessus du rivage.;Aber nein, Dummkopf... schau, wie schön der Mond über dem Ufer steht.;但不，笨蛋……看看海岸上的月亮多美丽。;Pero no, estúpido... mira qué hermosa está la luna sobre la orilla.;But no, you fool... look how beautiful the moon is over the shore.;하지만 아냐, 바보야... 해안 위에 떠 있는 달이 얼마나 아름다운지 봐라.;Pero no, estúpido... mira qué hermosa está la luna sobre la orilla.;でも、いいえ、愚かです...岸の上の月がどれほど美しいかを見てください。;De nem, hülye... nézd, milyen szép a hold a part felett.
2116745027;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132087;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Comment;;;;;;;;;;;;;;;;;;;
2116745028;"CStoryScene ""dlc\dlcsted\data\scenes\sted_04a_ask_yen.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
1132088;"CStoryScene ""dlc\dlcsted\data\scenes\sted_08e_sex_yen_part2.w2scene""";Line comment;;;;;;;;;;;;;;;;;;;
